2018-11-23 22:15:31, 48807 records sent, 9757.5 records/sec (4.76 MB/sec), 6.0 ms avg latency, 264.0 max latency.
2018-11-23 22:17:52, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-23 22:17:57, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-23 22:18:02, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-23 22:18:07, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 5.5 ms avg latency, 189.0 max latency.
2018-11-23 22:18:12, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 56.2 ms avg latency, 697.0 max latency.
2018-11-23 22:18:17, 48855 records sent, 9769.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:18:22, 48834 records sent, 9764.8 records/sec (4.77 MB/sec), 1.3 ms avg latency, 20.0 max latency.
2018-11-23 22:18:27, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.3 ms avg latency, 9.0 max latency.
2018-11-23 22:18:32, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 9.0 max latency.
2018-11-23 22:18:37, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-23 22:18:42, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 83.2 ms avg latency, 856.0 max latency.
2018-11-23 22:18:47, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 5.0 max latency.
2018-11-23 22:18:52, 48834 records sent, 9766.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-23 22:18:57, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 10.0 max latency.
2018-11-23 22:19:02, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 18.0 max latency.
2018-11-23 22:19:07, 48847 records sent, 9769.4 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-23 22:19:12, 48813 records sent, 9760.6 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:19:17, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:19:22, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 11.0 max latency.
2018-11-23 22:19:27, 48854 records sent, 9764.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-23 22:19:32, 42781 records sent, 8071.9 records/sec (3.94 MB/sec), 1.4 ms avg latency, 921.0 max latency.
2018-11-23 22:19:37, 57828 records sent, 11561.0 records/sec (5.65 MB/sec), 81.2 ms avg latency, 922.0 max latency.
2018-11-23 22:19:42, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-23 22:19:47, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 7.0 max latency.
2018-11-23 22:19:52, 48834 records sent, 9766.8 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:19:57, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:20:02, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-23 22:20:08, 48024 records sent, 8327.4 records/sec (4.07 MB/sec), 1.3 ms avg latency, 851.0 max latency.
2018-11-23 22:20:13, 57145 records sent, 11426.7 records/sec (5.58 MB/sec), 70.2 ms avg latency, 853.0 max latency.
2018-11-23 22:20:18, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-23 22:20:23, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-23 22:20:28, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 5.0 max latency.
2018-11-23 22:20:33, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-23 22:20:38, 47311 records sent, 9452.7 records/sec (4.62 MB/sec), 1.3 ms avg latency, 162.0 max latency.
2018-11-23 22:20:44, 50085 records sent, 8647.3 records/sec (4.22 MB/sec), 4.3 ms avg latency, 826.0 max latency.
2018-11-23 22:20:49, 56901 records sent, 11375.6 records/sec (5.55 MB/sec), 67.5 ms avg latency, 826.0 max latency.
2018-11-23 22:20:54, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 22.0 max latency.
2018-11-23 22:20:59, 48844 records sent, 9764.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:21:04, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 6.0 max latency.
2018-11-23 22:21:09, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-23 22:21:14, 47692 records sent, 8582.3 records/sec (4.19 MB/sec), 1.4 ms avg latency, 675.0 max latency.
2018-11-23 22:21:19, 55416 records sent, 11078.8 records/sec (5.41 MB/sec), 58.3 ms avg latency, 675.0 max latency.
2018-11-23 22:21:24, 48832 records sent, 9766.4 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:21:26, 3515625 records sent, 9764.404449 records/sec (4.77 MB/sec), 11.32 ms avg latency, 922.00 ms max latency, 1 ms 50th, 2 ms 95th, 448 ms 99th, 798 ms 99.9th.
