2018-11-24 21:00:19, 48807 records sent, 9755.5 records/sec (4.76 MB/sec), 8.6 ms avg latency, 273.0 max latency.
2018-11-24 21:04:40, 48834 records sent, 9764.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:04:45, 48855 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 4.0 max latency.
2018-11-24 21:04:50, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 97.5 ms avg latency, 910.0 max latency.
2018-11-24 21:04:55, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 13.0 max latency.
2018-11-24 21:05:00, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 2.0 max latency.
2018-11-24 21:05:05, 48855 records sent, 9765.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:05:10, 48834 records sent, 9764.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:05:15, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 3.4 ms avg latency, 128.0 max latency.
2018-11-24 21:05:20, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 27.5 ms avg latency, 474.0 max latency.
2018-11-24 21:05:25, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 15.0 max latency.
2018-11-24 21:05:30, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:05:35, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:05:40, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:05:45, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 7.0 max latency.
2018-11-24 21:05:50, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 86.7 ms avg latency, 856.0 max latency.
2018-11-24 21:05:55, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:06:00, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:06:05, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:06:10, 48845 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 7.0 max latency.
2018-11-24 21:06:14, 3515625 records sent, 9764.377330 records/sec (4.77 MB/sec), 10.12 ms avg latency, 1018.00 ms max latency, 1 ms 50th, 2 ms 95th, 399 ms 99th, 837 ms 99.9th.
