2018-11-24 21:20:19, 48788 records sent, 9757.6 records/sec (4.76 MB/sec), 6.9 ms avg latency, 284.0 max latency.
2018-11-24 21:24:00, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 10.0 max latency.
2018-11-24 21:24:05, 48844 records sent, 9764.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:24:10, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:24:15, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:24:20, 47548 records sent, 9509.6 records/sec (4.64 MB/sec), 104.7 ms avg latency, 957.0 max latency.
2018-11-24 21:24:25, 50102 records sent, 10020.4 records/sec (4.89 MB/sec), 3.3 ms avg latency, 132.0 max latency.
2018-11-24 21:24:30, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 5.0 max latency.
2018-11-24 21:24:35, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 7.0 max latency.
2018-11-24 21:24:40, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:24:45, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:24:50, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 20.0 max latency.
2018-11-24 21:24:55, 46950 records sent, 8134.1 records/sec (3.97 MB/sec), 1.4 ms avg latency, 967.0 max latency.
2018-11-24 21:25:00, 58279 records sent, 11655.8 records/sec (5.69 MB/sec), 92.1 ms avg latency, 968.0 max latency.
2018-11-24 21:25:05, 48813 records sent, 9762.6 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:25:10, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:25:15, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 16.0 max latency.
2018-11-24 21:25:20, 48845 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 15.0 max latency.
2018-11-24 21:25:25, 48846 records sent, 9769.2 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:25:31, 47349 records sent, 8124.4 records/sec (3.97 MB/sec), 1.4 ms avg latency, 979.0 max latency.
2018-11-24 21:25:36, 58395 records sent, 11674.3 records/sec (5.70 MB/sec), 95.4 ms avg latency, 979.0 max latency.
2018-11-24 21:25:41, 48854 records sent, 9764.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 7.0 max latency.
2018-11-24 21:25:46, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 15.0 max latency.
2018-11-24 21:25:51, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:25:56, 48854 records sent, 9764.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 5.0 max latency.
2018-11-24 21:26:01, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 5.3 ms avg latency, 184.0 max latency.
2018-11-24 21:26:07, 47361 records sent, 8392.9 records/sec (4.10 MB/sec), 1.4 ms avg latency, 798.0 max latency.
2018-11-24 21:26:12, 56597 records sent, 11314.9 records/sec (5.52 MB/sec), 64.6 ms avg latency, 798.0 max latency.
2018-11-24 21:26:14, 3515625 records sent, 9764.323090 records/sec (4.77 MB/sec), 13.48 ms avg latency, 985.00 ms max latency, 1 ms 50th, 2 ms 95th, 555 ms 99th, 910 ms 99.9th.
