2018-11-23 22:02:15, 48817 records sent, 9759.5 records/sec (4.77 MB/sec), 5.8 ms avg latency, 281.0 max latency.
2018-11-23 22:04:41, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.3 ms avg latency, 6.0 max latency.
2018-11-23 22:04:46, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:04:51, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 6.0 max latency.
2018-11-23 22:04:56, 48855 records sent, 9769.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-23 22:05:01, 48844 records sent, 9764.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:05:06, 48855 records sent, 9769.0 records/sec (4.77 MB/sec), 117.5 ms avg latency, 1014.0 max latency.
2018-11-23 22:05:11, 48850 records sent, 9766.1 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:05:16, 48839 records sent, 9765.8 records/sec (4.77 MB/sec), 1.3 ms avg latency, 17.0 max latency.
2018-11-23 22:05:21, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:05:26, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 4.0 max latency.
2018-11-23 22:05:31, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 10.0 max latency.
2018-11-23 22:05:36, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:05:41, 48844 records sent, 9764.9 records/sec (4.77 MB/sec), 109.9 ms avg latency, 987.0 max latency.
2018-11-23 22:05:46, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:05:51, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.3 ms avg latency, 15.0 max latency.
2018-11-23 22:05:56, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 6.0 max latency.
2018-11-23 22:06:01, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:06:06, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:06:11, 48855 records sent, 9765.1 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:06:16, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 91.1 ms avg latency, 896.0 max latency.
2018-11-23 22:06:21, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 1.3 ms avg latency, 7.0 max latency.
2018-11-23 22:06:26, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:06:31, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 17.0 max latency.
2018-11-23 22:06:36, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:06:41, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-23 22:06:46, 48844 records sent, 9764.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 18.0 max latency.
2018-11-23 22:06:51, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 73.8 ms avg latency, 800.0 max latency.
2018-11-23 22:06:56, 48844 records sent, 9764.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:07:01, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.3 ms avg latency, 6.0 max latency.
2018-11-23 22:07:06, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 18.0 max latency.
2018-11-23 22:07:11, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 11.0 max latency.
2018-11-23 22:07:16, 48844 records sent, 9764.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-23 22:07:21, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:07:26, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 128.8 ms avg latency, 1061.0 max latency.
2018-11-23 22:07:31, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.3 ms avg latency, 4.0 max latency.
2018-11-23 22:07:36, 48845 records sent, 9769.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 10.0 max latency.
2018-11-23 22:07:41, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:07:46, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.3 ms avg latency, 19.0 max latency.
2018-11-23 22:07:51, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-23 22:07:56, 48834 records sent, 9764.8 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:08:01, 40545 records sent, 7860.6 records/sec (3.84 MB/sec), 1.3 ms avg latency, 1009.0 max latency.
2018-11-23 22:08:06, 58697 records sent, 11734.7 records/sec (5.73 MB/sec), 97.2 ms avg latency, 1010.0 max latency.
2018-11-23 22:08:10, 3515625 records sent, 9764.377330 records/sec (4.77 MB/sec), 14.00 ms avg latency, 1061.00 ms max latency, 1 ms 50th, 2 ms 95th, 564 ms 99th, 942 ms 99.9th.
